query	target	fident	alnlen	mismatch	gapopen	qstart	qend	qlen	qcov	tstart	tend	tlen	tcov	evalue	bits
P63031|MPC1_RAT	Q5KPJ3|Q5KPJ3_CRYNJ	0.640	92	32	0	11	101	109	0.835	7	98	130	0.708	3.686E-30	119
P63031|MPC1_RAT	F4P361|F4P361_BATDJ	0.745	76	19	0	26	101	109	0.697	1	76	77	0.987	9.521E-30	117
P63031|MPC1_RAT	A7F5J6|A7F5J6_SCLS1	0.602	98	39	0	4	101	109	0.899	3	100	142	0.690	9.521E-30	117
P63031|MPC1_RAT	Q4WP22|Q4WP22_ASPFU	0.648	89	31	0	13	101	109	0.817	12	100	125	0.712	1.792E-29	117
P63031|MPC1_RAT	Q7RWX0|Q7RWX0_NEUCR	0.595	98	39	0	4	101	109	0.899	3	100	125	0.784	3.374E-29	116
P63031|MPC1_RAT	P53157|MPC1_YEAST	0.657	87	29	0	15	101	109	0.798	19	105	130	0.669	3.374E-29	116
P63031|MPC1_RAT	A0A1D8PJH2|A0A1D8PJH2_CANAL	0.607	95	37	0	7	101	109	0.872	5	99	117	0.812	6.352E-29	115
P63031|MPC1_RAT	H3GVD1|H3GVD1_PHYRM	0.647	83	29	0	24	106	109	0.761	19	101	107	0.776	1.002E-26	109
P63031|MPC1_RAT	B6SX80|B6SX80_MAIZE	0.609	89	33	0	24	109	109	0.789	17	105	107	0.832	1.375E-26	108
P63031|MPC1_RAT	Q6H4I2|Q6H4I2_ORYSJ	0.607	89	33	0	24	109	109	0.789	17	105	107	0.832	1.887E-26	108
P63031|MPC1_RAT	Q6Z565|Q6Z565_ORYSJ	0.703	74	22	0	24	97	109	0.679	17	90	107	0.692	3.552E-26	107
P63031|MPC1_RAT	B6UEL2|B6UEL2_MAIZE	0.703	74	22	0	24	97	109	0.679	17	90	107	0.692	3.552E-26	107
P63031|MPC1_RAT	A8I311|A8I311_CHLRE	0.639	83	30	0	24	106	109	0.761	17	99	116	0.716	3.552E-26	107
P63031|MPC1_RAT	B3H6E6|B3H6E6_ARATH	0.697	74	22	0	24	97	109	0.679	18	91	97	0.763	9.176E-26	106
P63031|MPC1_RAT	Q949R9|MPC1_ARATH	0.697	74	22	0	24	97	109	0.679	18	91	110	0.673	9.176E-26	106
P63031|MPC1_RAT	Q0UXG0|Q0UXG0_PHANO	0.696	69	21	0	13	81	109	0.633	12	80	123	0.561	2.726E-23	99
P63031|MPC1_RAT	A0A1D6L8C5|A0A1D6L8C5_MAIZE	0.635	74	27	0	24	97	109	0.679	57	130	136	0.544	4.699E-22	95
P63031|MPC1_RAT	A0A2K1JVL9|A0A2K1JVL9_PHYPA	0.655	71	24	0	24	94	109	0.651	16	86	107	0.664	6.447E-22	95
P63031|MPC1_RAT	Q8IDS8|Q8IDS8_PLAF7	0.559	81	35	0	22	102	109	0.743	15	95	106	0.764	5.403E-20	89
P63031|MPC1_RAT	Q55GU4|MPC1_DICDI	0.535	71	33	0	27	97	109	0.651	11	81	97	0.732	6.523E-15	75
P63031|MPC1_RAT	A0C448|A0C448_PARTE	0.502	76	35	0	24	99	109	0.697	14	85	105	0.686	1.228E-14	74
P63031|MPC1_RAT	A0BFA6|A0BFA6_PARTE	0.502	76	35	0	24	99	109	0.697	21	92	112	0.643	1.228E-14	74
P63031|MPC1_RAT	B8BZL1|B8BZL1_THAPS	0.459	82	42	0	27	104	109	0.716	1	82	87	0.943	1.122E-13	71
P63031|MPC1_RAT	E9AC24|E9AC24_LEIMA	0.434	80	44	0	19	97	109	0.725	4	83	97	0.825	1.762E-11	65
P63031|MPC1_RAT	H3GAW2|H3GAW2_PHYRM	0.426	82	46	0	24	105	109	0.752	24	105	115	0.713	1.762E-11	65
P63031|MPC1_RAT	H3GB35|H3GB35_PHYRM	0.426	82	46	0	24	105	109	0.752	24	105	115	0.713	1.762E-11	65
P63031|MPC1_RAT	A0A1W3JSW3|A0A1W3JSW3_CIOIN	0.415	83	48	0	22	104	109	0.761	34	116	123	0.675	6.234E-11	63
Q5TI65|Q5TI65_HUMAN	Q5TI65|Q5TI65_HUMAN	1.000	66	0	0	1	66	66	1.000	1	66	66	1.000	1.376E-39	143
Q5TI65|Q5TI65_HUMAN	A0A087WVZ0|A0A087WVZ0_HUMAN	1.000	66	0	0	1	66	66	1.000	44	109	109	0.606	1.376E-39	143
Q5TI65|Q5TI65_HUMAN	Q9Y5U8|MPC1_HUMAN	1.000	66	0	0	1	66	66	1.000	44	109	109	0.606	1.376E-39	143
Q5TI65|Q5TI65_HUMAN	A0A2I2Z5H9|A0A2I2Z5H9_GORGO	0.993	66	0	0	1	66	66	1.000	1	66	66	1.000	9.199E-39	141
Q5TI65|Q5TI65_HUMAN	H2R3E4|H2R3E4_PANTR	0.993	66	0	0	1	66	66	1.000	31	96	96	0.688	9.199E-39	141
Q5TI65|Q5TI65_HUMAN	A0A2I3S149|A0A2I3S149_PANTR	0.993	66	0	0	1	66	66	1.000	44	109	109	0.606	9.199E-39	141
Q5TI65|Q5TI65_HUMAN	H2R418|H2R418_PANTR	0.993	66	0	0	1	66	66	1.000	44	109	109	0.606	9.199E-39	141
Q5TI65|Q5TI65_HUMAN	A0A5F4CQW8|A0A5F4CQW8_CANLF	0.982	66	1	0	1	66	66	1.000	1	66	66	1.000	3.265E-38	139
Q5TI65|Q5TI65_HUMAN	A0A5F4C3K6|A0A5F4C3K6_CANLF	0.982	66	1	0	1	66	66	1.000	22	87	87	0.759	3.265E-38	139
Q5TI65|Q5TI65_HUMAN	A0A5F4C6F1|A0A5F4C6F1_CANLF	0.982	66	1	0	1	66	66	1.000	22	87	87	0.759	3.265E-38	139
Q5TI65|Q5TI65_HUMAN	A0A5F4D1S1|A0A5F4D1S1_CANLF	0.982	66	1	0	1	66	66	1.000	44	109	109	0.606	3.265E-38	139
Q5TI65|Q5TI65_HUMAN	Q3ZCG2|MPC1_BOVIN	0.975	66	2	0	1	66	66	1.000	44	109	109	0.606	8.445E-38	138
Q5TI65|Q5TI65_HUMAN	D3YWY6|D3YWY6_MOUSE	0.931	66	4	0	1	66	66	1.000	20	85	85	0.776	1.842E-35	131
Q5TI65|Q5TI65_HUMAN	D3Z5S0|D3Z5S0_MOUSE	0.931	66	4	0	1	66	66	1.000	21	86	86	0.767	1.842E-35	131
Q5TI65|Q5TI65_HUMAN	P63030|MPC1_MOUSE	0.931	66	4	0	1	66	66	1.000	44	109	109	0.606	1.842E-35	131
Q5TI65|Q5TI65_HUMAN	P63031|MPC1_RAT	0.931	66	4	0	1	66	66	1.000	44	109	109	0.606	1.842E-35	131
Q5TI65|Q5TI65_HUMAN	A0A5F8G967|A0A5F8G967_MONDO	0.916	66	5	0	1	66	66	1.000	44	109	109	0.606	1.233E-34	129
Q5TI65|Q5TI65_HUMAN	F1P0W7|F1P0W7_CHICK	0.952	62	3	0	1	62	66	0.939	44	105	107	0.579	8.251E-34	126
Q5TI65|Q5TI65_HUMAN	W5NJG7|W5NJG7_LEPOC	0.920	62	5	0	1	62	66	0.939	1	62	66	0.939	3.698E-32	122
Q5TI65|Q5TI65_HUMAN	H2M2U2|H2M2U2_ORYLA	0.917	62	5	0	1	62	66	0.939	26	87	92	0.674	5.078E-32	121
Q5TI65|Q5TI65_HUMAN	Q6DD97|Q6DD97_XENTR	0.885	62	7	0	1	62	66	0.939	44	105	111	0.559	2.278E-30	117
Q5TI65|Q5TI65_HUMAN	A0A6I8SJH5|A0A6I8SJH5_XENTR	0.885	62	7	0	1	62	66	0.939	44	105	111	0.559	2.278E-30	117
Q5TI65|Q5TI65_HUMAN	F1Q6Z3|F1Q6Z3_DANRE	0.879	62	7	0	1	62	66	0.939	44	105	109	0.569	4.294E-30	116
Q5TI65|Q5TI65_HUMAN	E3KPN7|E3KPN7_PUCGT	0.706	60	17	0	1	60	66	0.909	39	98	114	0.526	2.602E-20	88
Q5TI65|Q5TI65_HUMAN	D6WCC1|D6WCC1_TRICA	0.637	63	22	0	1	62	66	0.939	43	105	113	0.558	3.050E-18	82
Q5TI65|Q5TI65_HUMAN	H3GVD1|H3GVD1_PHYRM	0.572	65	27	0	1	65	66	0.985	39	103	107	0.607	1.279E-15	74
A0A0D1E6R4|A0A0D1E6R4_USTMA	A0A0D1E6R4|A0A0D1E6R4_USTMA	1.000	117	0	0	1	117	117	1.000	1	117	117	1.000	2.951E-76	252
A0A0D1E6R4|A0A0D1E6R4_USTMA	Q5KPJ3|Q5KPJ3_CRYNJ	0.796	107	21	0	1	106	117	0.906	1	107	130	0.823	2.548E-50	177
A0A0D1E6R4|A0A0D1E6R4_USTMA	E3KPN7|E3KPN7_PUCGT	0.684	114	35	0	1	112	117	0.957	1	114	114	1.000	9.887E-44	158
A0A0D1E6R4|A0A0D1E6R4_USTMA	Q7PXI3|Q7PXI3_ANOGA	0.676	115	37	0	1	115	117	0.983	4	118	118	0.975	1.861E-43	157
A0A0D1E6R4|A0A0D1E6R4_USTMA	D6WCC1|D6WCC1_TRICA	0.659	104	35	0	1	104	117	0.889	4	107	113	0.920	7.231E-37	138
A0A0D1E6R4|A0A0D1E6R4_USTMA	A7SC70|A7SC70_NEMVE	0.718	92	26	0	6	97	117	0.786	11	102	103	0.893	6.610E-36	136
A0A0D1E6R4|A0A0D1E6R4_USTMA	A0A0B4KHD3|A0A0B4KHD3_DROME	0.709	93	26	0	15	107	117	0.795	16	107	107	0.860	9.067E-36	135
A0A0D1E6R4|A0A0D1E6R4_USTMA	Q7KSC4|MPC1_DROME	0.709	93	26	0	15	107	117	0.795	16	107	107	0.860	9.067E-36	135
A0A0D1E6R4|A0A0D1E6R4_USTMA	O74847|MPC1_SCHPO	0.660	101	33	0	4	104	117	0.863	18	116	141	0.702	1.244E-35	135
A0A0D1E6R4|A0A0D1E6R4_USTMA	A8I311|A8I311_CHLRE	0.661	99	32	0	1	99	117	0.846	1	96	116	0.828	8.289E-35	132
A0A0D1E6R4|A0A0D1E6R4_USTMA	Q21828|MPC1_CAEEL	0.735	86	22	0	15	100	117	0.735	21	105	137	0.620	4.027E-34	130
A0A0D1E6R4|A0A0D1E6R4_USTMA	F6ZF76|F6ZF76_CIOIN	0.676	94	30	0	2	95	117	0.803	5	98	109	0.862	1.039E-33	129
A0A0D1E6R4|A0A0D1E6R4_USTMA	B7P1L8|B7P1L8_IXOSC	0.627	101	37	0	2	102	117	0.863	5	105	108	0.935	6.927E-33	127
A0A0D1E6R4|A0A0D1E6R4_USTMA	Q3ZCG2|MPC1_BOVIN	0.679	90	28	0	7	93	117	0.744	11	100	109	0.826	4.616E-32	124
A0A0D1E6R4|A0A0D1E6R4_USTMA	P63030|MPC1_MOUSE	0.671	91	30	0	7	97	117	0.778	11	101	109	0.835	6.333E-32	124
A0A0D1E6R4|A0A0D1E6R4_USTMA	P63031|MPC1_RAT	0.671	91	30	0	7	97	117	0.778	11	101	109	0.835	6.333E-32	124
A0A0D1E6R4|A0A0D1E6R4_USTMA	A0A2I3S149|A0A2I3S149_PANTR	0.674	90	28	0	7	93	117	0.744	11	100	109	0.826	1.192E-31	123
A0A0D1E6R4|A0A0D1E6R4_USTMA	A0A5F4D1S1|A0A5F4D1S1_CANLF	0.674	90	28	0	7	93	117	0.744	11	100	109	0.826	1.192E-31	123
A0A0D1E6R4|A0A0D1E6R4_USTMA	Q9Y5U8|MPC1_HUMAN	0.674	90	28	0	7	93	117	0.744	11	100	109	0.826	1.192E-31	123
A0A0D1E6R4|A0A0D1E6R4_USTMA	G3X6Y1|G3X6Y1_BOVIN	0.575	109	45	0	9	117	117	0.932	15	122	181	0.597	1.192E-31	123
A0A0D1E6R4|A0A0D1E6R4_USTMA	Q2M2T3|MPCX_BOVIN	0.575	109	45	0	9	117	117	0.932	15	122	181	0.597	1.192E-31	123
A0A0D1E6R4|A0A0D1E6R4_USTMA	A0A5F8G967|A0A5F8G967_MONDO	0.664	91	29	0	7	94	117	0.752	11	101	109	0.835	2.243E-31	123
A0A0D1E6R4|A0A0D1E6R4_USTMA	F1P0W7|F1P0W7_CHICK	0.626	97	35	0	1	94	117	0.803	5	101	107	0.907	4.220E-31	122
A0A0D1E6R4|A0A0D1E6R4_USTMA	A0A087WVZ0|A0A087WVZ0_HUMAN	0.664	90	29	0	7	93	117	0.744	11	100	109	0.826	5.789E-31	121
A0A0D1E6R4|A0A0D1E6R4_USTMA	H2R418|H2R418_PANTR	0.664	90	29	0	7	93	117	0.744	11	100	109	0.826	5.789E-31	121
A0A0D1E6R4|A0A0D1E6R4_USTMA	Q6DD97|Q6DD97_XENTR	0.580	106	44	0	1	106	117	0.906	5	109	111	0.946	5.789E-31	121
A0A0D1E6R4|A0A0D1E6R4_USTMA	Q949R9|MPC1_ARATH	0.558	111	48	0	1	111	117	0.949	1	109	110	0.991	7.942E-31	121
A0A0D1E6R4|A0A0D1E6R4_USTMA	H2M2U2|H2M2U2_ORYLA	0.722	81	22	0	18	98	117	0.692	4	84	92	0.880	1.089E-30	121
A0A0D1E6R4|A0A0D1E6R4_USTMA	F1Q6Z3|F1Q6Z3_DANRE	0.614	98	37	0	1	98	117	0.838	5	102	109	0.899	1.494E-30	120
A0A0D1E6R4|A0A0D1E6R4_USTMA	B6SX80|B6SX80_MAIZE	0.562	108	46	0	1	108	117	0.923	1	105	107	0.981	3.858E-30	119
A0A0D1E6R4|A0A0D1E6R4_USTMA	A0A6I8SJH5|A0A6I8SJH5_XENTR	0.571	106	45	0	1	106	117	0.906	5	109	111	0.946	3.858E-30	119
A0A0D1E6R4|A0A0D1E6R4_USTMA	Q7SHV4|Q7SHV4_NEUCR	0.592	101	41	0	9	109	117	0.863	12	112	139	0.727	5.292E-30	119
A0A0D1E6R4|A0A0D1E6R4_USTMA	B6UEL2|B6UEL2_MAIZE	0.626	94	34	0	1	94	117	0.803	1	91	107	0.850	7.260E-30	118
A0A0D1E6R4|A0A0D1E6R4_USTMA	A0A2I3S6K3|A0A2I3S6K3_PANTR	0.498	125	58	0	1	117	117	1.000	1	125	137	0.912	7.260E-30	118
A0A0D1E6R4|A0A0D1E6R4_USTMA	B3H6E6|B3H6E6_ARATH	0.623	94	34	0	1	94	117	0.803	1	92	97	0.948	1.366E-29	117
A0A0D1E6R4|A0A0D1E6R4_USTMA	P0DKB6|MPC1L_HUMAN	0.499	124	58	0	1	117	117	1.000	1	124	136	0.912	1.366E-29	117
A0A0D1E6R4|A0A0D1E6R4_USTMA	A0A5F4C6F1|A0A5F4C6F1_CANLF	0.732	77	20	0	20	93	117	0.632	2	78	87	0.885	2.571E-29	117
A0A0D1E6R4|A0A0D1E6R4_USTMA	C3XUP8|C3XUP8_BRAFL	0.756	74	18	0	20	93	117	0.632	2	75	94	0.787	3.527E-29	116
A0A0D1E6R4|A0A0D1E6R4_USTMA	Q6H4I2|Q6H4I2_ORYSJ	0.552	108	47	0	1	108	117	0.923	1	105	107	0.981	3.527E-29	116
A0A0D1E6R4|A0A0D1E6R4_USTMA	Q4WP22|Q4WP22_ASPFU	0.564	105	45	0	9	113	117	0.897	12	116	125	0.840	3.527E-29	116
A0A0D1E6R4|A0A0D1E6R4_USTMA	Q7RWX0|Q7RWX0_NEUCR	0.538	111	50	0	9	117	117	0.932	12	122	125	0.888	4.838E-29	116
A0A0D1E6R4|A0A0D1E6R4_USTMA	T1FNT8|T1FNT8_HELRO	0.681	83	26	0	16	98	117	0.709	8	90	131	0.634	6.636E-29	115
A0A0D1E6R4|A0A0D1E6R4_USTMA	A0A5F4C3K6|A0A5F4C3K6_CANLF	0.724	77	20	0	20	93	117	0.632	2	78	87	0.885	9.104E-29	115
A0A0D1E6R4|A0A0D1E6R4_USTMA	F4P361|F4P361_BATDJ	0.722	77	21	0	22	98	117	0.658	1	77	77	1.000	1.249E-28	115
A0A0D1E6R4|A0A0D1E6R4_USTMA	D3YWY6|D3YWY6_MOUSE	0.725	76	21	0	22	97	117	0.650	2	77	85	0.894	2.350E-28	114
A0A0D1E6R4|A0A0D1E6R4_USTMA	D3Z5S0|D3Z5S0_MOUSE	0.725	76	21	0	22	97	117	0.650	3	78	86	0.884	2.350E-28	114
A0A0D1E6R4|A0A0D1E6R4_USTMA	Q6Z565|Q6Z565_ORYSJ	0.607	94	35	0	1	94	117	0.803	1	91	107	0.850	2.350E-28	114
A0A0D1E6R4|A0A0D1E6R4_USTMA	P53157|MPC1_YEAST	0.605	94	37	0	16	109	117	0.803	24	117	130	0.723	3.224E-28	113
A0A0D1E6R4|A0A0D1E6R4_USTMA	H2R3E4|H2R3E4_PANTR	0.729	75	19	0	22	93	117	0.615	13	87	96	0.781	4.422E-28	113
A0A0D1E6R4|A0A0D1E6R4_USTMA	H3GVD1|H3GVD1_PHYRM	0.539	108	46	0	1	108	117	0.923	3	103	107	0.944	4.422E-28	113
A0A0D1E6R4|A0A0D1E6R4_USTMA	Q6C3F1|Q6C3F1_YARLI	0.513	113	52	0	7	113	117	0.915	12	124	124	0.911	2.148E-27	111
A0A0D1E6R4|A0A0D1E6R4_USTMA	A0A1D8PJH2|A0A1D8PJH2_CANAL	0.573	95	40	0	4	98	117	0.812	6	100	117	0.812	3.695E-26	108
A0A0D1E6R4|A0A0D1E6R4_USTMA	A7F5J6|A7F5J6_SCLS1	0.555	99	44	0	9	107	117	0.846	12	110	142	0.697	3.695E-26	108
A0A0D1E6R4|A0A0D1E6R4_USTMA	A0A1D6L8C5|A0A1D6L8C5_MAIZE	0.575	94	38	0	1	94	117	0.803	41	131	136	0.669	6.952E-26	107
A0A0D1E6R4|A0A0D1E6R4_USTMA	A0A2K1JVL9|A0A2K1JVL9_PHYPA	0.550	99	42	0	1	99	117	0.846	1	95	107	0.888	9.537E-26	106
A0A0D1E6R4|A0A0D1E6R4_USTMA	Q0UXG0|Q0UXG0_PHANO	0.555	96	38	0	9	104	117	0.821	12	98	123	0.707	4.632E-25	104
A0A0D1E6R4|A0A0D1E6R4_USTMA	D3Z786|D3Z786_MOUSE	0.704	68	20	0	7	74	117	0.581	11	78	78	0.872	3.868E-23	99
A0A0D1E6R4|A0A0D1E6R4_USTMA	A0BFA6|A0BFA6_PARTE	0.488	89	44	0	5	93	117	0.761	9	94	112	0.768	1.192E-17	83
A0A0D1E6R4|A0A0D1E6R4_USTMA	A0C448|A0C448_PARTE	0.482	89	44	0	5	93	117	0.761	2	87	105	0.819	3.075E-17	82
A0A0D1E6R4|A0A0D1E6R4_USTMA	Q8IDS8|Q8IDS8_PLAF7	0.447	94	51	0	15	108	117	0.803	12	105	106	0.887	5.275E-16	78
A0A0D1E6R4|A0A0D1E6R4_USTMA	B8BZL1|B8BZL1_THAPS	0.458	87	44	0	23	105	117	0.709	1	87	87	1.000	6.593E-15	75
A0A0D1E6R4|A0A0D1E6R4_USTMA	Q55GU4|MPC1_DICDI	0.455	83	45	0	23	105	117	0.709	11	93	97	0.856	1.548E-13	71
A0A0D1E6R4|A0A0D1E6R4_USTMA	E9AC24|E9AC24_LEIMA	0.480	71	36	0	25	94	117	0.598	14	84	97	0.732	1.281E-11	66
A0A0D1E6R4|A0A0D1E6R4_USTMA	Q6CD72|Q6CD72_YARLI	0.337	113	68	0	2	114	117	0.966	6	109	134	0.776	4.519E-11	64
A0A0D1E6R4|A0A0D1E6R4_USTMA	A0A0B4KFZ7|A0A0B4KFZ7_DROME	0.378	95	57	0	12	106	117	0.812	20	111	120	0.767	6.193E-11	64
A0A0D1E6R4|A0A0D1E6R4_USTMA	W5MPY2|W5MPY2_LEPOC	0.355	104	61	0	12	115	117	0.889	35	130	133	0.722	6.193E-11	64
A0A0D1E6R4|A0A0D1E6R4_USTMA	Q9VHB1|Q9VHB1_DROME	0.378	95	57	0	12	106	117	0.812	54	145	154	0.597	6.193E-11	64
Q7KSC4|MPC1_DROME	A0A0B4KHD3|A0A0B4KHD3_DROME	1.000	107	0	0	1	107	107	1.000	1	107	107	1.000	1.199E-68	229
Q7KSC4|MPC1_DROME	Q7KSC4|MPC1_DROME	1.000	107	0	0	1	107	107	1.000	1	107	107	1.000	1.199E-68	229
Q7KSC4|MPC1_DROME	F1Q6Z3|F1Q6Z3_DANRE	0.741	100	26	0	4	103	107	0.935	7	106	109	0.917	5.166E-42	153
Q7KSC4|MPC1_DROME	A0A5F8G967|A0A5F8G967_MONDO	0.721	101	28	0	3	103	107	0.944	6	106	109	0.927	6.485E-41	149
Q7KSC4|MPC1_DROME	Q7PXI3|Q7PXI3_ANOGA	0.714	102	29	0	4	104	107	0.944	6	107	118	0.864	8.897E-41	149
Q7KSC4|MPC1_DROME	D6WCC1|D6WCC1_TRICA	0.764	94	22	0	12	105	107	0.879	14	107	113	0.832	1.221E-40	149
Q7KSC4|MPC1_DROME	Q6DD97|Q6DD97_XENTR	0.711	101	29	0	4	104	107	0.944	7	107	111	0.910	4.325E-40	147
Q7KSC4|MPC1_DROME	Q3ZCG2|MPC1_BOVIN	0.710	101	29	0	3	103	107	0.944	6	106	109	0.927	5.934E-40	147
Q7KSC4|MPC1_DROME	P63030|MPC1_MOUSE	0.708	101	29	0	3	103	107	0.944	6	106	109	0.927	8.141E-40	146
Q7KSC4|MPC1_DROME	P63031|MPC1_RAT	0.708	101	29	0	3	103	107	0.944	6	106	109	0.927	8.141E-40	146
Q7KSC4|MPC1_DROME	A0A2I3S149|A0A2I3S149_PANTR	0.705	101	30	0	3	103	107	0.944	6	106	109	0.927	1.532E-39	145
Q7KSC4|MPC1_DROME	A0A5F4D1S1|A0A5F4D1S1_CANLF	0.701	101	30	0	3	103	107	0.944	6	106	109	0.927	2.885E-39	145
Q7KSC4|MPC1_DROME	Q9Y5U8|MPC1_HUMAN	0.732	96	25	0	3	98	107	0.897	6	101	109	0.881	2.885E-39	145
Q7KSC4|MPC1_DROME	A0A6I8SJH5|A0A6I8SJH5_XENTR	0.701	101	30	0	4	104	107	0.944	7	107	111	0.910	2.885E-39	145
Q7KSC4|MPC1_DROME	F1P0W7|F1P0W7_CHICK	0.704	100	29	0	4	103	107	0.935	7	106	107	0.935	5.430E-39	144
Q7KSC4|MPC1_DROME	H2R418|H2R418_PANTR	0.697	101	30	0	3	103	107	0.944	6	106	109	0.927	7.450E-39	143
Q7KSC4|MPC1_DROME	A0A087WVZ0|A0A087WVZ0_HUMAN	0.724	96	26	0	3	98	107	0.897	6	101	109	0.881	1.402E-38	143
Q7KSC4|MPC1_DROME	G3X6Y1|G3X6Y1_BOVIN	0.703	98	29	0	4	101	107	0.916	9	106	181	0.541	6.818E-38	141
Q7KSC4|MPC1_DROME	Q2M2T3|MPCX_BOVIN	0.703	98	29	0	4	101	107	0.916	9	106	181	0.541	6.818E-38	141
Q7KSC4|MPC1_DROME	H2M2U2|H2M2U2_ORYLA	0.790	85	18	0	19	103	107	0.794	4	88	92	0.924	1.283E-37	140
Q7KSC4|MPC1_DROME	B7P1L8|B7P1L8_IXOSC	0.740	89	23	0	12	100	107	0.832	14	102	108	0.824	3.034E-36	136
Q7KSC4|MPC1_DROME	A0A0D1E6R4|A0A0D1E6R4_USTMA	0.702	93	27	0	16	107	107	0.860	15	107	117	0.795	2.024E-35	134
Q7KSC4|MPC1_DROME	A0A2I3S6K3|A0A2I3S6K3_PANTR	0.667	98	32	0	4	101	107	0.916	9	106	137	0.715	5.228E-35	132
Q7KSC4|MPC1_DROME	A0A5F4C6F1|A0A5F4C6F1_CANLF	0.754	84	20	0	20	103	107	0.785	1	84	87	0.966	1.350E-34	131
Q7KSC4|MPC1_DROME	P0DKB6|MPC1L_HUMAN	0.658	98	33	0	4	101	107	0.916	9	106	136	0.721	2.542E-34	130
Q7KSC4|MPC1_DROME	A0A5F4C3K6|A0A5F4C3K6_CANLF	0.746	84	21	0	20	103	107	0.785	1	84	87	0.966	4.786E-34	130
Q7KSC4|MPC1_DROME	A7SC70|A7SC70_NEMVE	0.664	96	32	0	3	98	107	0.897	7	102	103	0.932	6.567E-34	129
Q7KSC4|MPC1_DROME	Q21828|MPC1_CAEEL	0.700	90	27	0	11	100	107	0.841	16	105	137	0.657	9.011E-34	129
Q7KSC4|MPC1_DROME	C3XUP8|C3XUP8_BRAFL	0.757	81	19	0	20	100	107	0.757	1	81	94	0.862	3.194E-33	127
Q7KSC4|MPC1_DROME	Q7SHV4|Q7SHV4_NEUCR	0.684	91	28	0	17	106	107	0.841	19	109	139	0.655	4.382E-33	127
Q7KSC4|MPC1_DROME	D3YWY6|D3YWY6_MOUSE	0.749	81	20	0	23	103	107	0.757	2	82	85	0.953	1.132E-32	126
Q7KSC4|MPC1_DROME	D3Z5S0|D3Z5S0_MOUSE	0.749	81	20	0	23	103	107	0.757	3	83	86	0.942	1.132E-32	126
Q7KSC4|MPC1_DROME	E3KPN7|E3KPN7_PUCGT	0.732	83	22	0	16	98	107	0.776	14	96	114	0.728	1.553E-32	125
Q7KSC4|MPC1_DROME	H2R3E4|H2R3E4_PANTR	0.745	81	20	0	23	103	107	0.757	13	93	96	0.844	2.131E-32	125
Q7KSC4|MPC1_DROME	Q5KPJ3|Q5KPJ3_CRYNJ	0.673	91	29	0	16	104	107	0.832	15	105	130	0.700	2.924E-32	124
Q7KSC4|MPC1_DROME	Q4WP22|Q4WP22_ASPFU	0.682	89	28	0	17	104	107	0.822	19	107	125	0.712	5.505E-32	124
Q7KSC4|MPC1_DROME	O74847|MPC1_SCHPO	0.615	100	38	0	4	103	107	0.935	17	116	141	0.709	1.036E-31	123
Q7KSC4|MPC1_DROME	F4P361|F4P361_BATDJ	0.746	78	19	0	23	100	107	0.729	1	76	77	0.987	6.916E-31	121
Q7KSC4|MPC1_DROME	F6ZF76|F6ZF76_CIOIN	0.671	88	29	0	4	91	107	0.822	6	93	109	0.807	9.489E-31	120
Q7KSC4|MPC1_DROME	T1FNT8|T1FNT8_HELRO	0.616	96	36	0	11	106	107	0.897	2	97	131	0.733	4.615E-30	118
Q7KSC4|MPC1_DROME	Q7RWX0|Q7RWX0_NEUCR	0.652	89	30	0	17	104	107	0.822	19	107	125	0.712	8.689E-30	117
Q7KSC4|MPC1_DROME	D3Z786|D3Z786_MOUSE	0.758	73	17	0	3	75	107	0.682	6	78	78	0.936	5.799E-29	115
Q7KSC4|MPC1_DROME	P53157|MPC1_YEAST	0.602	95	37	0	12	106	107	0.888	19	113	130	0.731	1.498E-28	114
Q7KSC4|MPC1_DROME	A7F5J6|A7F5J6_SCLS1	0.621	91	34	0	18	107	107	0.841	20	110	142	0.641	2.056E-28	113
Q7KSC4|MPC1_DROME	A0A1D8PJH2|A0A1D8PJH2_CANAL	0.586	89	36	0	12	100	107	0.832	13	101	117	0.761	5.599E-25	104
Q7KSC4|MPC1_DROME	A8I311|A8I311_CHLRE	0.612	83	32	0	21	103	107	0.776	17	99	116	0.716	1.985E-24	102
Q7KSC4|MPC1_DROME	H3GVD1|H3GVD1_PHYRM	0.577	89	36	0	21	107	107	0.813	19	107	107	0.832	2.724E-24	102
Q7KSC4|MPC1_DROME	B3H6E6|B3H6E6_ARATH	0.693	71	21	0	21	91	107	0.664	18	88	97	0.732	3.737E-24	101
Q7KSC4|MPC1_DROME	Q6Z565|Q6Z565_ORYSJ	0.564	91	38	0	7	95	107	0.832	1	91	107	0.850	3.737E-24	101
Q7KSC4|MPC1_DROME	Q949R9|MPC1_ARATH	0.693	71	21	0	21	91	107	0.664	18	88	110	0.645	3.737E-24	101
Q7KSC4|MPC1_DROME	Q6C3F1|Q6C3F1_YARLI	0.532	98	45	0	3	100	107	0.916	7	104	124	0.790	3.737E-24	101
Q7KSC4|MPC1_DROME	B6UEL2|B6UEL2_MAIZE	0.688	71	22	0	21	91	107	0.664	17	87	107	0.664	7.037E-24	100
Q7KSC4|MPC1_DROME	B6SX80|B6SX80_MAIZE	0.686	71	22	0	21	91	107	0.664	17	87	107	0.664	9.655E-24	100
